ID;DEST_CRED;SEXO;CATEGORIA_NEG;EXPERIENCIA_NEGOCIO;ESTADO_CIVIL;EDAD; NIVEL_ENDEUDAMIENTO ;NUMERO_ENTIDADES;M_MAX;ING_BRUTO
928748608;Consumo;Hombre;Comercio;152;Unión Libre;43; 89,51 ;cuatro;347; 4.200.000 
603658162;Activo fijo;Hombre;Producción;65;Soltero;53; 70,34 ;tres;15; 4.650.000 
756324552;Activo fijo;Hombre;Informal;311;Casado;57; 4,84 ;cuatro;56; 12.317.000 
192808106;Consumo;Hombre;Producción;170;Unión Libre;65; 40,00 ;cuatro;55; 8.369.000 
596051706;Activo fijo;Hombre;Servicios;276;Divorciado;42; 4,01 ;dos;0; 6.420.000 
376745886;Consumo;Hombre;Producción;587;Unión Libre;40; 99,15 ;dos;2; 9.240.000 
627420579;Activo fijo;Mujer;Producción;161;Casado;30; 44,56 ;cinco o +;325; 4.328.000 
674364864;Consumo;Mujer;Producción;269;Casado;33; 45,66 ;cuatro;7; 5.362.000 
34641011;Activo fijo;Mujer;Comercio;471;Soltero;39; 66,63 ;dos;11; 8.778.000 
627784420;Crédito vehículo;Mujer;Servicios;45;Divorciado;64; 86,34 ;cuatro;64; 9.039.000 
13447053;Consumo;Hombre;Comercio;77;Unión Libre;43; 39,54 ;cinco o +;21; 5.442.000 
475296293;Consumo;Mujer;Producción;382;Soltero;53; 72,35 ;cuatro;15; 15.644.000 
699906300;Capital de trabajo;Hombre;Comercio;474;Soltero;65; 43,57 ;tres;80; 8.575.000 
774853370;Consumo;Hombre;Comercio;15;Casado;29; 41,14 ;tres;38; 6.391.000 
626510140;Consumo;Hombre;Comercio;88;Unión Libre;35; 43,96 ;dos;265; 7.192.000 
354086453;Consumo;Hombre;Producción;175;Unión Libre;43; 26,14 ;cuatro;58; 5.202.000 
909480546;Crédito vehículo;Hombre;Servicios;94;Divorciado;44; 85,53 ;tres;56; 6.364.000 
97137654;Crédito vehículo;Hombre;Comercio;445;Soltero;42; 43,65 ;cuatro;69; 4.792.000 
312455103;Activo fijo;Mujer;Comercio;338;Unión Libre;35; 70,35 ;uno;0; 5.492.000 
429615242;Activo fijo;Mujer;Comercio;352;Divorciado;30; 8,29 ;uno;14; 5.351.000 
987858053;Crédito vehículo;Hombre;Servicios;202;Soltero;35; 19,80 ;dos;83; 12.095.000 
26089835;Consumo;Mujer;Comercio;251;Casado;44; 60,83 ;tres;46; 8.440.000 
103398125;Crédito vehículo;Hombre;Servicios;401;Casado;38; 87,51 ;tres;13; 4.438.000 
80287348;Consumo;Mujer;Comercio;49;Soltero;44; 29,87 ;dos;13; 5.276.000 
292962721;Activo fijo;Hombre;Comercio;264;Soltero;31; 35,93 ;tres;21; 11.189.000 
183315621;Consumo;Mujer;Comercio;282;Unión Libre;41; 28,80 ;tres;24; 10.293.000 
571394330;Consumo;Mujer;Comercio;244;Divorciado;34; 22,20 ;tres;5; 5.500.000 
823062787;Consumo;Mujer;Comercio;82;Unión Libre;28; 44,02 ;tres;29; 5.202.000 
375350648;Consumo;Mujer;Servicios;204;Soltero;44; 26,48 ;uno;72; 5.500.000 
606601182;Crédito vehículo;Mujer;Comercio;391;Casado;63; 54,97 ;tres;27; 5.404.000 
810060647;Consumo;Mujer;Informal;611;Divorciado;55; 12,47 ;tres;8; 3.862.000 
943199930;Activo fijo;Hombre;Comercio;314;Unión Libre;41; 5,66 ;dos;90; 7.919.000 
569408205;Consumo;Mujer;Comercio;30;Divorciado;32; 28,80 ;dos;18; 4.650.000 
118810162;Consumo;Mujer;Comercio;347;Divorciado;56; 93,75 ;tres;24; 4.650.000 
685299404;Capital de trabajo;Hombre;Producción;28;Soltero;43; 32,04 ;cuatro;14; 5.320.000 
926392555;Consumo;Hombre;Comercio;214;Divorciado;41; 25,05 ;dos;23; 5.273.000 
698888689;Consumo;Mujer;Comercio;21;Divorciado;47; 37,68 ;cinco o +;33; 3.871.000 
882058564;Capital de trabajo;Hombre;Comercio;451;Unión Libre;23; 56,27 ;tres;3; 3.525.000 
909875095;Crédito vehículo;Hombre;Servicios;548;Unión Libre;52; 32,29 ;cuatro;58; 3.101.000 
622493358;Consumo;Hombre;Comercio;609;Unión Libre;45; 12,37 ;tres;20; 8.544.000 
540381927;Consumo;Hombre;Comercio;60;Divorciado;62; 43,65 ;tres;16; 11.636.000 
299287050;Consumo;Hombre;Servicios;455;Soltero;28; 52,13 ;tres;86; 5.354.000 
867557829;Capital de trabajo;Hombre;Servicios;404;Casado;50; 78,21 ;cuatro;41; 8.700.000 
402137932;Crédito vehículo;Mujer;Servicios;462;Viudo;64; 16,44 ;cinco o +;0; 3.679.000 
346468813;Consumo;Mujer;Producción;225;Divorciado;41; 56,09 ;dos;14; 5.389.000 
971746762;Consumo;Mujer;Comercio;256;Unión Libre;62; 21,96 ;dos;19; 8.876.000 
870717968;Consumo;Mujer;Comercio;215;Soltero;47; 67,00 ;cuatro;17; 12.608.000 
82670257;Consumo;Hombre;Comercio;370;Soltero;48; 29,91 ;dos;11; 5.314.000 
920467969;Crédito vehículo;Mujer;Producción;481;Divorciado;51; 35,50 ;dos;13; 6.442.000 
709228341;Crédito vehículo;Hombre;Servicios;156;Soltero;33; 53,34 ;uno;88; 12.412.000 
491817229;Activo fijo;Mujer;Producción;594;Unión Libre;24; 82,05 ;cinco o +;251; 7.754.000 
784890099;Crédito vehículo;Mujer;Comercio;354;Divorciado;25; 25,63 ;cuatro;11; 5.205.000 
860222862;Crédito vehículo;Mujer;Comercio;542;Soltero;46; 24,07 ;cuatro;88; 5.270.000 
159000978;Crédito vehículo;Hombre;Comercio;324;Soltero;52; 46,97 ;tres;29; 12.415.000 
283694479;Activo fijo;Hombre;Comercio;595;Casado;50; 33,57 ;dos;61; 12.407.000 
181899879;Consumo;Mujer;Servicios;126;Divorciado;45; 63,19 ;tres;25; 10.993.000 
986406576;Consumo;Hombre;Comercio;478;Divorciado;59; 50,19 ;uno;23; 7.951.000 
608922431;Consumo;Hombre;Comercio;274;Soltero;47; 44,56 ;dos;45; 6.546.000 
918646365;Crédito vehículo;Hombre;Comercio;497;Casado;26; 61,45 ;dos;21; 5.354.000 
605874031;Activo fijo;Mujer;Comercio;158;Casado;30; 26,67 ;cuatro;51; 10.234.000 
320207375;Activo fijo;Mujer;Comercio;452;Casado;43; 52,66 ;cuatro;0; 4.439.000 
863180244;Crédito vehículo;Mujer;Producción;292;Divorciado;42; 22,88 ;dos;44; 8.468.000 
232087636;Activo fijo;Mujer;Informal;537;Soltero;45; 70,19 ;tres;0; 4.915.000 
429602550;Consumo;Hombre;Servicios;615;Soltero;64; 18,38 ;dos;359; 4.219.000 
515596483;Consumo;Hombre;Producción;405;Divorciado;26; 86,10 ;tres;18; 3.774.000 
348244350;Activo fijo;Mujer;Producción;102;Soltero;43; 53,92 ;dos;4; 12.677.000 
967428841;Consumo;Hombre;Comercio;352;Unión Libre;64; 33,24 ;tres;3; 5.273.000 
91279811;Consumo;Mujer;Servicios;83;Casado;42; 27,06 ;cuatro;80; 5.224.000 
415284611;Consumo;Mujer;Informal;97;Casado;48; 90,48 ;uno;56; 11.154.000 
104763774;Crédito vehículo;Mujer;Comercio;475;Divorciado;35; 9,01 ;cuatro;85; 9.696.000 
103850364;Activo fijo;Mujer;Servicios;550;Unión Libre;48; 79,79 ;dos;6; 11.278.000 
144402990;Crédito vehículo;Hombre;Comercio;371;Unión Libre;58; 35,53 ;cinco o +;2; 5.722.000 
450898746;Crédito vehículo;Hombre;Servicios;15;Divorciado;63; 43,69 ;tres;7; 3.707.000 
940999864;Consumo;Hombre;Producción;79;Casado;49; 43,22 ;tres;14; 7.787.000 
907351619;Consumo;Hombre;Comercio;55;Soltero;64; 22,07 ;dos;78; 6.335.000 
526990330;Crédito vehículo;Hombre;Comercio;480;Soltero;38; 88,53 ;tres;25; 9.701.000 
327896171;Crédito vehículo;Mujer;Servicios;278;Unión Libre;28; 24,84 ;tres;22; 6.039.000 
465155175;Crédito vehículo;Hombre;Servicios;95;Soltero;26; 71,40 ;tres;240; 11.053.000 
89424920;Consumo;Mujer;Producción;300;Unión Libre;56; 13,87 ;tres;26; 7.392.000 
79815970;Consumo;Mujer;Comercio;279;Divorciado;46; 15,49 ;cinco o +;255; 7.035.000 
663594020;Crédito vehículo;Hombre;Comercio;584;Divorciado;41; 37,98 ;dos;25; 12.286.000 
663972535;Consumo;Hombre;Servicios;538;Soltero;67; 38,41 ;cinco o +;32; 12.188.000 
11948356;Crédito vehículo;Hombre;Servicios;176;Soltero;45; 41,98 ;dos;211; 4.650.000 
223217605;Consumo;Hombre;Comercio;26;Unión Libre;39; 62,41 ;tres;26; 5.202.000 
745109768;Consumo;Mujer;Producción;396;Soltero;36; 64,42 ;dos;5; 5.338.000 
803614816;Capital de trabajo;Hombre;Producción;422;Soltero;42; 54,91 ;cuatro;90; 4.819.000 
388123824;Capital de trabajo;Hombre;Comercio;46;Unión Libre;53; 47,20 ;tres;6; 6.604.000 
932811213;Consumo;Hombre;Producción;387;Unión Libre;64; 18,28 ;dos;74; 5.351.000 
466544458;Consumo;Mujer;Comercio;87;Soltero;61; 48,46 ;tres;15; 7.590.000 
367986325;Crédito vehículo;Mujer;Producción;25;Unión Libre;23; 67,13 ;tres;9; 8.870.000 
650072868;Consumo;Mujer;Comercio;145;Unión Libre;31; 31,69 ;cinco o +;16; 5.334.000 
691773427;Consumo;Mujer;Comercio;523;Unión Libre;40; 42,67 ;cuatro;15; 9.425.000 
828107309;Capital de trabajo;Hombre;Producción;98;Casado;49; 2,35 ;tres;27; 5.499.000 
822850757;Consumo;Mujer;Comercio;9;Casado;62; 83,24 ;tres;2; 3.092.000 
596685371;Capital de trabajo;Hombre;Comercio;41;Unión Libre;28; 43,65 ;cinco o +;16; 5.714.000 
956073291;Consumo;Mujer;Comercio;442;Divorciado;27; 66,08 ;tres;27; 4.650.000 
420282337;Consumo;Hombre;Comercio;110;Soltero;42; 9,75 ;dos;14; 5.368.000 
231701128;Crédito vehículo;Hombre;Comercio;488;Casado;61; 28,67 ;cuatro;44; 6.621.000 
103908421;Consumo;Mujer;Comercio;41;Soltero;44; 90,22 ;cuatro;2; 5.302.000 
108693581;Crédito vehículo;Mujer;Comercio;69;Unión Libre;36; 87,31 ;tres;0; 11.348.000 
120285437;Activo fijo;Hombre;Comercio;368;Casado;30; 6,63 ;cuatro;72; 10.045.000 
677595294;Consumo;Mujer;Comercio;166;Divorciado;23; 24,60 ;tres;3; 5.037.000 
104046024;Capital de trabajo;Hombre;Servicios;320;Soltero;33; 43,22 ;cuatro;35; 9.258.000 
54594245;Activo fijo;Mujer;Producción;204;Soltero;41; 50,02 ;cinco o +;0; 11.667.000 
4160830;Consumo;Mujer;Comercio;433;Soltero;64; 22,36 ;tres;28; 5.337.000 
120392823;Consumo;Mujer;Comercio;438;Casado;55; 44,28 ;cuatro;12; 5.224.000 
533376294;Crédito vehículo;Hombre;Servicios;478;Divorciado;42; 14,04 ;tres;82; 4.471.000 
570496156;Crédito vehículo;Hombre;Producción;22;Divorciado;53; 50,06 ;uno;19; 6.904.000 
712751047;Consumo;Hombre;Producción;209;Soltero;43; 15,20 ;uno;3; 12.636.000 
718636038;Crédito vehículo;Hombre;Emprendedor;8;Casado;45; 47,05 ;dos;14; 4.633.000 
355059228;Consumo;Mujer;Servicios;273;Casado;41; 32,64 ;cuatro;32; 5.301.000 
480554095;Consumo;Mujer;Comercio;256;Unión Libre;44; 81,00 ;cuatro;79; 9.068.000 
561891727;Consumo;Hombre;Informal;186;Soltero;31; 6,36 ;uno;332; 8.530.000 
457415667;Consumo;Hombre;Servicios;607;Soltero;56; 48,40 ;tres;290; 10.812.000 
907895958;Activo fijo;Hombre;Comercio;385;Soltero;65; 52,33 ;tres;68; 12.344.000 
731913886;Activo fijo;Mujer;Producción;105;Unión Libre;51; 86,43 ;uno;22; 10.034.000 
830237560;Consumo;Mujer;Comercio;348;Viudo;44; 24,92 ;cinco o +;0; 6.150.000 
178778743;Activo fijo;Hombre;Comercio;375;Soltero;64; 43,22 ;tres;22; 5.224.000 
777669582;Crédito vehículo;Hombre;Comercio;389;Divorciado;36; 62,16 ;uno;24; 16.518.000 
254420920;Consumo;Mujer;Comercio;394;Divorciado;61; 16,42 ;tres;61; 9.912.000 
215174754;Consumo;Mujer;Servicios;301;Divorciado;55; 10,80 ;uno;169; 8.562.000 
328258974;Crédito vehículo;Hombre;Comercio;184;Soltero;30; 63,91 ;dos;12; 4.650.000 
209666943;Crédito vehículo;Mujer;Informal;31;Divorciado;27; 20,89 ;cinco o +;13; 14.343.000 
795938920;Consumo;Hombre;Emprendedor;19;Unión Libre;44; 52,20 ;tres;3; 9.138.000 
332436957;Activo fijo;Mujer;Comercio;110;Unión Libre;47; 38,26 ;cuatro;54; 9.483.000 
617716684;Crédito vehículo;Hombre;Comercio;196;Casado;40; 58,50 ;uno;51; 10.993.000 
115423992;Consumo;Hombre;Producción;19;Unión Libre;64; 38,01 ;tres;23; 7.032.000 
374619106;Activo fijo;Mujer;Comercio;431;Casado;65; 34,87 ;tres;16; 5.746.000 
496173071;Consumo;Hombre;Comercio;346;Divorciado;23; 6,54 ;tres;25; 5.351.000 
632332228;Crédito vehículo;Mujer;Producción;538;Casado;52; 42,43 ;cuatro;36; 4.650.000 
560437946;Activo fijo;Hombre;Comercio;214;Soltero;36; 59,66 ;dos;75; 5.204.000 
630745735;Activo fijo;Hombre;Comercio;575;Divorciado;31; 41,98 ;cinco o +;16; 8.264.000 
809877314;Consumo;Mujer;Producción;156;Divorciado;41; 68,12 ;cuatro;10; 11.209.000 
895660461;Activo fijo;Mujer;Comercio;523;Divorciado;57; 48,32 ;cuatro;24; 5.500.000 
281056098;Activo fijo;Hombre;Comercio;348;Soltero;25; 56,72 ;cinco o +;43; 6.344.000 
269914556;Consumo;Mujer;Comercio;339;Soltero;61; 15,63 ;dos;19; 4.505.000 
664122307;Consumo;Hombre;Comercio;479;Casado;47; 14,56 ;dos;48; 9.258.000 
978814906;Consumo;Hombre;Comercio;488;Unión Libre;25; 30,87 ;uno;20; 5.442.000 
678476368;Consumo;Hombre;Producción;471;Soltero;30; 39,84 ;tres;9; 15.789.000 
436591223;Activo fijo;Mujer;Servicios;190;Unión Libre;31; 12,72 ;cuatro;21; 14.196.000 
15378530;Crédito vehículo;Hombre;Comercio;137;Casado;45; 50,11 ;tres;2; 5.204.000 
586326359;Crédito vehículo;Mujer;Comercio;423;Unión Libre;37; 78,25 ;tres;21; 6.474.000 
222773586;Activo fijo;Hombre;Informal;196;Unión Libre;44; 51,72 ;uno;29; 3.916.000 
921634981;Consumo;Mujer;Servicios;552;Divorciado;38; 44,28 ;tres;4; 4.263.000 
134339777;Consumo;Mujer;Producción;370;Divorciado;33; 29,68 ;tres;21; 5.205.000 
205200104;Activo fijo;Hombre;Comercio;160;Divorciado;49; 43,65 ;dos;36; 9.079.000 
510571227;Consumo;Mujer;Comercio;14;Casado;63; 75,33 ;tres;5; 8.395.000 
589606185;Consumo;Hombre;Comercio;286;Unión Libre;49; 82,52 ;tres;5; 3.966.000 
418231284;Consumo;Hombre;Producción;83;Unión Libre;41; 16,09 ;cuatro;83; 5.224.000 
160788042;Consumo;Hombre;Comercio;485;Casado;47; 69,09 ;tres;26; 4.481.000 
431394543;Activo fijo;Hombre;Comercio;222;Unión Libre;48; 9,11 ;cinco o +;14; 5.499.000 
638434811;Crédito vehículo;Mujer;Informal;89;Divorciado;34; 48,71 ;uno;43; 7.264.000 
467134450;Capital de trabajo;Hombre;Comercio;52;Casado;48; 74,79 ;tres;3; 5.208.000 
805643933;Consumo;Mujer;Producción;72;Divorciado;48; 38,40 ;tres;18; 10.667.000 
548393444;Activo fijo;Hombre;Producción;457;Unión Libre;62; 72,69 ;cuatro;68; 3.589.000 
664018586;Consumo;Hombre;Producción;71;Casado;38; 37,98 ;tres;3; 4.166.000 
1936424;Activo fijo;Hombre;Servicios;142;Soltero;54; 60,98 ;dos;35; 6.708.000 
682376224;Activo fijo;Hombre;Producción;194;Divorciado;56; 42,00 ;tres;49; 4.650.000 
788077297;Consumo;Hombre;Producción;311;Soltero;41; 38,79 ;cuatro;189; 11.081.000 
889058202;Consumo;Mujer;Comercio;557;Divorciado;43; 47,68 ;dos;52; 11.676.000 
946872292;Capital de trabajo;Hombre;Comercio;478;Unión Libre;57; 44,13 ;tres;39; 4.306.000 
690730119;Capital de trabajo;Hombre;Comercio;25;Unión Libre;43; 75,64 ;tres;43; 11.479.000 
694840378;Consumo;Mujer;Producción;217;Soltero;43; 28,16 ;uno;3; 4.200.000 
270917272;Consumo;Mujer;Producción;492;Divorciado;40; 43,23 ;cuatro;16; 5.472.000 
786342512;Activo fijo;Hombre;Producción;479;Divorciado;39; 7,51 ;tres;155; 9.411.000 
604537390;Consumo;Hombre;Producción;456;Divorciado;26; 37,17 ;dos;12; 4.501.000 
848360105;Consumo;Mujer;Producción;423;Soltero;42; 34,79 ;uno;8; 5.368.000 
490831319;Activo fijo;Hombre;Servicios;502;Soltero;21; 82,52 ;cinco o +;77; 5.389.000 
858127674;Consumo;Hombre;Comercio;290;Divorciado;45; 37,98 ;tres;17; 5.252.000 
359548795;Consumo;Mujer;Comercio;115;Divorciado;23; 57,35 ;tres;10; 6.519.000 
613875728;Activo fijo;Mujer;Producción;577;Unión Libre;32; 37,86 ;cuatro;10; 9.819.000 
398935324;Consumo;Hombre;Producción;279;Unión Libre;43; 75,43 ;cinco o +;4; 5.442.000 
887598268;Consumo;Hombre;Servicios;446;Casado;32; 57,81 ;cuatro;325; 11.727.000 
609996231;Capital de trabajo;Hombre;Comercio;261;Divorciado;43; 70,17 ;uno;36; 12.193.000 
327570856;Crédito vehículo;Hombre;Comercio;363;Soltero;42; 81,15 ;cuatro;0; 5.284.000 
525267290;Crédito vehículo;Hombre;Comercio;106;Divorciado;44; 49,54 ;cuatro;17; 12.517.000 
28804411;Activo fijo;Hombre;Comercio;269;Casado;58; 17,52 ;cuatro;24; 6.189.000 
560608964;Consumo;Hombre;Comercio;42;Divorciado;65; 66,91 ;tres;16; 15.230.000 
204678126;Activo fijo;Mujer;Servicios;253;Casado;47; 44,13 ;tres;22; 11.638.000 
615070185;Activo fijo;Mujer;Producción;495;Soltero;41; 87,67 ;cuatro;59; 10.078.000 
231362122;Activo fijo;Hombre;Comercio;602;Soltero;48; 55,70 ;cinco o +;33; 5.389.000 
574714456;Consumo;Hombre;Comercio;130;Soltero;55; 42,31 ;tres;3; 13.524.000 
919019634;Activo fijo;Mujer;Comercio;211;Divorciado;42; 40,00 ;uno;38; 8.332.000 
871087108;Activo fijo;Mujer;Comercio;34;Soltero;59; 42,20 ;tres;71; 8.353.000 
161006370;Capital de trabajo;Hombre;Producción;59;Casado;37; 79,46 ;tres;17; 8.670.000 
487596201;Consumo;Hombre;Comercio;25;Casado;52; 84,40 ;tres;2; 3.899.000 
353631305;Crédito vehículo;Hombre;Informal;219;Casado;58; 35,12 ;cuatro;183; 3.888.000 
119874166;Consumo;Mujer;Comercio;143;Divorciado;54; 89,11 ;uno;26; 11.840.000 
275444526;Activo fijo;Mujer;Comercio;179;Unión Libre;44; 12,18 ;dos;1; 5.239.000 
571693818;Consumo;Hombre;Producción;230;Soltero;24; 28,86 ;dos;8; 4.939.000 
480668456;Consumo;Hombre;Comercio;283;Unión Libre;26; 75,67 ;tres;29; 5.443.000 
491932983;Crédito vehículo;Hombre;Servicios;41;Divorciado;55; 27,79 ;uno;48; 5.442.000 
997332109;Consumo;Mujer;Producción;301;Unión Libre;42; 97,19 ;tres;25; 8.584.000 
80974071;Crédito vehículo;Hombre;Producción;439;Casado;21; 41,17 ;cinco o +;24; 12.090.000 
737465306;Crédito vehículo;Hombre;Comercio;398;Divorciado;46; 84,08 ;cuatro;113; 10.454.000 
641723600;Consumo;Hombre;Informal;384;Soltero;47; 53,91 ;cuatro;1; 5.316.000 
963998999;Crédito vehículo;Hombre;Comercio;303;Unión Libre;43; 1,04 ;cuatro;72; 6.313.000 
876788713;Activo fijo;Hombre;Comercio;160;Divorciado;52; 30,22 ;tres;29; 5.334.000 
198155191;Capital de trabajo;Hombre;Comercio;395;Divorciado;50; 69,87 ;cuatro;52; 10.243.000 
196801224;Consumo;Hombre;Producción;115;Soltero;43; 2,47 ;cuatro;68; 11.667.000 
148120263;Consumo;Mujer;Informal;441;Divorciado;62; 7,72 ;uno;28; 3.273.000 
363635559;Consumo;Mujer;Informal;450;Unión Libre;41; 61,39 ;cinco o +;5; 6.782.000 
61019414;Crédito vehículo;Mujer;Producción;318;Divorciado;65; 32,01 ;cuatro;54; 5.419.000 
76325707;Activo fijo;Hombre;Producción;128;Unión Libre;46; 71,43 ;dos;43; 9.563.000 
450047474;Crédito vehículo;Hombre;Informal;29;Soltero;49; 8,70 ;uno;18; 5.239.000 
705259355;Consumo;Mujer;Emprendedor;26;Soltero;30; 44,13 ;tres;19; 5.301.000 
435474076;Consumo;Mujer;Comercio;379;Divorciado;30; 48,82 ;cinco o +;27; 6.653.000 
667826427;Consumo;Mujer;Comercio;141;Soltero;60; 44,68 ;dos;5; 4.650.000 
259635155;Consumo;Hombre;Comercio;475;Soltero;65; 61,40 ;tres;15; 8.629.000 
118768720;Consumo;Mujer;Producción;484;Casado;37; 3,86 ;cuatro;356; 7.709.000 
294987547;Crédito vehículo;Mujer;Servicios;98;Divorciado;40; 40,83 ;cuatro;9; 4.650.000 
783914445;Activo fijo;Mujer;Comercio;315;Unión Libre;55; 17,47 ;tres;56; 10.463.000 
156451894;Activo fijo;Hombre;Comercio;464;Soltero;65; 25,47 ;tres;0; 5.453.000 
125724545;Consumo;Mujer;Comercio;489;Soltero;31; 43,22 ;uno;54; 5.288.000 
888744260;Consumo;Hombre;Comercio;601;Unión Libre;43; 60,12 ;tres;31; 5.293.000 
300675503;Consumo;Mujer;Comercio;45;Divorciado;60; 38,98 ;cuatro;43; 7.190.000 
492553618;Consumo;Mujer;Comercio;156;Soltero;41; 56,12 ;uno;0; 10.516.000 
77049005;Crédito vehículo;Mujer;Comercio;61;Casado;43; 1,65 ;tres;360; 4.650.000 
770060267;Activo fijo;Mujer;Comercio;79;Soltero;48; 14,36 ;uno;90; 12.517.000 
802759700;Activo fijo;Mujer;Producción;269;Casado;51; 32,17 ;cinco o +;77; 3.354.000 
929704303;Consumo;Mujer;Comercio;302;Unión Libre;65; 69,98 ;uno;23; 9.819.000 
140255005;Consumo;Mujer;Comercio;46;Casado;26; 39,11 ;cinco o +;17; 5.261.000 
711067015;Capital de trabajo;Hombre;Comercio;374;Casado;30; 65,94 ;cuatro;10; 9.480.000 
291236366;Capital de trabajo;Hombre;Producción;189;Soltero;58; 43,65 ;tres;303; 4.761.000 
76340678;Consumo;Hombre;Comercio;166;Casado;41; 1,25 ;cinco o +;6; 5.274.000 
967025899;Crédito vehículo;Mujer;Comercio;456;Soltero;57; 9,10 ;cuatro;45; 9.847.000 
312521471;Activo fijo;Mujer;Comercio;217;Unión Libre;58; 64,76 ;cuatro;28; 5.208.000 
765699955;Crédito vehículo;Hombre;Producción;467;Soltero;34; 44,50 ;tres;31; 6.161.000 
257422604;Crédito vehículo;Mujer;Comercio;447;Divorciado;36; 62,93 ;tres;17; 9.300.000 
264809383;Crédito vehículo;Hombre;Comercio;147;Unión Libre;30; 51,43 ;cuatro;18; 7.694.000 
840096432;Crédito vehículo;Hombre;Comercio;466;Casado;52; 43,56 ;dos;25; 8.670.000 
372108497;Consumo;Hombre;Comercio;254;Casado;47; 13,64 ;cuatro;36; 9.839.000 
62378128;Consumo;Mujer;Comercio;71;Unión Libre;65; 31,48 ;tres;10; 9.946.000 
388821219;Consumo;Hombre;Producción;280;Divorciado;37; 72,29 ;tres;21; 4.925.000 
414860044;Capital de trabajo;Hombre;Comercio;365;Divorciado;47; 84,66 ;uno;7; 3.362.000 
789142670;Consumo;Mujer;Comercio;401;Casado;52; 41,14 ;tres;18; 11.996.000 
748726581;Consumo;Mujer;Comercio;291;Unión Libre;41; 46,88 ;uno;4; 2.821.000 
646721553;Activo fijo;Hombre;Comercio;16;Soltero;43; 25,39 ;dos;26; 5.443.000 
46645086;Capital de trabajo;Hombre;Informal;36;Soltero;24; 24,87 ;tres;81; 9.124.000 
227130202;Consumo;Mujer;Producción;363;Casado;41; 35,41 ;dos;27; 3.156.000 
625704643;Consumo;Mujer;Servicios;338;Casado;25; 54,48 ;cuatro;12; 11.610.000 
395002244;Crédito vehículo;Hombre;Producción;106;Soltero;53; 52,78 ;cuatro;33; 5.327.000 
720726661;Consumo;Hombre;Comercio;19;Casado;48; 66,80 ;dos;3; 8.575.000 
449218342;Crédito vehículo;Mujer;Producción;350;Casado;55; 44,28 ;tres;17; 9.411.000 
870097476;Consumo;Hombre;Comercio;386;Soltero;57; 38,99 ;uno;53; 7.943.000 
577123901;Crédito vehículo;Hombre;Servicios;43;Soltero;31; 52,99 ;tres;48; 4.497.000 
470431266;Capital de trabajo;Hombre;Servicios;84;Viudo;47; 87,55 ;tres;84; 5.335.000 
262095383;Consumo;Hombre;Comercio;473;Unión Libre;50; 43,22 ;tres;73; 6.834.000 
704011047;Crédito vehículo;Hombre;Servicios;336;Divorciado;26; 34,73 ;tres;49; 10.156.000 
92001769;Consumo;Mujer;Servicios;227;Soltero;42; 41,14 ;tres;12; 11.036.000 
173214757;Capital de trabajo;Hombre;Producción;391;Soltero;27; 43,22 ;dos;24; 5.368.000 
70921570;Activo fijo;Mujer;Comercio;577;Divorciado;59; 5,95 ;dos;62; 6.759.000 
547716006;Consumo;Mujer;Comercio;17;Soltero;35; 80,41 ;dos;10; 4.102.000 
521734381;Activo fijo;Hombre;Informal;445;Divorciado;45; 28,90 ;dos;3; 10.507.000 
442892866;Consumo;Mujer;Servicios;432;Divorciado;41; 20,58 ;tres;14; 4.441.000 
808765925;Consumo;Hombre;Comercio;364;Unión Libre;43; 43,76 ;uno;89; 4.402.000 
249521203;Consumo;Hombre;Comercio;300;Divorciado;65; 16,85 ;tres;16; 6.653.000 
714840431;Consumo;Hombre;Producción;149;Divorciado;41; 55,10 ;uno;63; 9.240.000 
